EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 QQ   : global radiation in W/m2
23-27 Q_QQ : Quality code for QQ (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, WARSZAWA-OKECIE (STAID: 209).
Blended and updated with sources: 190978 240821 912375 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   QQ, Q_QQ
190978,19790101,   18,    0
190978,19790102,   19,    0
190978,19790103,   27,    0
190978,19790104,   29,    0
190978,19790105,   14,    0
190978,19790106,   25,    0
190978,19790107,   37,    0
190978,19790108,   11,    0
190978,19790109,   13,    0
190978,19790110,    8,    0
190978,19790111,   10,    0
190978,19790112,   28,    0
190978,19790113,   34,    0
190978,19790114,   14,    0
190978,19790115,   11,    0
190978,19790116,   14,    0
190978,19790117,   12,    0
190978,19790118,   16,    0
190978,19790119,   14,    0
190978,19790120,    8,    0
190978,19790121,   35,    0
190978,19790122,   16,    0
190978,19790123,   24,    0
190978,19790124,   16,    0
190978,19790125,   27,    0
190978,19790126,   47,    0
190978,19790127,   34,    0
190978,19790128,    5,    0
190978,19790129,   13,    0
190978,19790130,    9,    0
190978,19790131,   26,    0
190978,19790201,   12,    0
190978,19790202,   16,    0
190978,19790203,   26,    0
190978,19790204,   51,    0
190978,19790205,   56,    0
190978,19790206,   49,    0
190978,19790207,   33,    0
190978,19790208,   29,    0
190978,19790209,   80,    0
190978,19790210,   64,    0
190978,19790211,   87,    0
190978,19790212,   36,    0
190978,19790213,   37,    0
190978,19790214,   33,    0
190978,19790215,   29,    0
190978,19790216,   91,    0
190978,19790217,   47,    0
190978,19790218,   45,    0
190978,19790219,   88,    0
190978,19790220,   85,    0
190978,19790221,   73,    0
190978,19790222,  110,    0
190978,19790223,  112,    0
190978,19790224,   93,    0
190978,19790225,   59,    0
190978,19790226,  108,    0
190978,19790227,  111,    0
190978,19790228,  112,    0
190978,19790301,   61,    0
190978,19790302,   81,    0
190978,19790303,   50,    0
190978,19790304,   60,    0
190978,19790305,   91,    0
190978,19790306,   75,    0
190978,19790307,   40,    0
190978,19790308,   43,    0
190978,19790309,  119,    0
190978,19790310,   19,    0
190978,19790311,  105,    0
190978,19790312,   46,    0
190978,19790313,   86,    0
190978,19790314,   87,    0
190978,19790315,  162,    0
190978,19790316,   23,    0
190978,19790317,   17,    0
190978,19790318,   77,    0
190978,19790319,   51,    0
190978,19790320,   79,    0
190978,19790321,   84,    0
190978,19790322,  140,    0
190978,19790323,   56,    0
190978,19790324,  163,    0
190978,19790325,  180,    0
190978,19790326,   55,    0
190978,19790327,   92,    0
190978,19790328,   41,    0
190978,19790329,   39,    0
190978,19790330,  133,    0
190978,19790331,   31,    0
190978,19790401,   43,    0
190978,19790402,   80,    0
190978,19790403,  179,    0
190978,19790404,   93,    0
190978,19790405,   67,    0
190978,19790406,   54,    0
190978,19790407,   20,    0
190978,19790408,   33,    0
190978,19790409,  203,    0
190978,19790410,  226,    0
190978,19790411,  212,    0
190978,19790412,  218,    0
190978,19790413,  205,    0
190978,19790414,  187,    0
190978,19790415,  211,    0
190978,19790416,  243,    0
190978,19790417,  208,    0
190978,19790418,  193,    0
190978,19790419,   94,    0
190978,19790420,   79,    0
190978,19790421,  105,    0
190978,19790422,   89,    0
190978,19790423,   87,    0
190978,19790424,  138,    0
190978,19790425,   64,    0
190978,19790426,   86,    0
190978,19790427,   36,    0
190978,19790428,  131,    0
190978,19790429,   48,    0
190978,19790430,  109,    0
190978,19790501,  210,    0
190978,19790502,  154,    0
190978,19790503,  100,    0
190978,19790504,  173,    0
190978,19790505,  251,    0
190978,19790506,   78,    0
190978,19790507,  237,    0
190978,19790508,  238,    0
190978,19790509,   81,    0
190978,19790510,  122,    0
190978,19790511,  284,    0
190978,19790512,  276,    0
190978,19790513,  291,    0
190978,19790514,  270,    0
190978,19790515,  269,    0
190978,19790516,  275,    0
190978,19790517,  272,    0
190978,19790518,  286,    0
190978,19790519,  243,    0
190978,19790520,  249,    0
190978,19790521,  213,    0
190978,19790522,  227,    0
190978,19790523,  259,    0
190978,19790524,  287,    0
190978,19790525,  279,    0
190978,19790526,  251,    0
190978,19790527,  298,    0
190978,19790528,  158,    0
190978,19790529,  314,    0
190978,19790530,  236,    0
190978,19790531,  298,    0
190978,19790601,  287,    0
190978,19790602,  259,    0
190978,19790603,  290,    0
190978,19790604,  323,    0
190978,19790605,  309,    0
190978,19790606,  291,    0
190978,19790607,  284,    0
190978,19790608,  159,    0
190978,19790609,  243,    0
190978,19790610,  214,    0
190978,19790611,  303,    0
190978,19790612,  179,    0
190978,19790613,  226,    0
190978,19790614,  206,    0
190978,19790615,  158,    0
190978,19790616,  216,    0
190978,19790617,  193,    0
190978,19790618,  263,    0
190978,19790619,  299,    0
190978,19790620,  283,    0
190978,19790621,  265,    0
190978,19790622,  100,    0
190978,19790623,  194,    0
190978,19790624,  316,    0
190978,19790625,  221,    0
190978,19790626,  237,    0
190978,19790627,  259,    0
190978,19790628,  173,    0
190978,19790629,  227,    0
190978,19790630,  164,    0
190978,19790701,  232,    0
190978,19790702,  250,    0
190978,19790703,  316,    0
190978,19790704,  212,    0
190978,19790705,  218,    0
190978,19790706,  165,    0
190978,19790707,  133,    0
190978,19790708,  112,    0
190978,19790709,  136,    0
190978,19790710,  125,    0
190978,19790711,  151,    0
190978,19790712,  133,    0
190978,19790713,  271,    0
190978,19790714,  252,    0
190978,19790715,  184,    0
190978,19790716,  158,    0
190978,19790717,  218,    0
190978,19790718,  192,    0
190978,19790719,  128,    0
190978,19790720,  155,    0
190978,19790721,  174,    0
190978,19790722,  160,    0
190978,19790723,  106,    0
190978,19790724,  187,    0
190978,19790725,  143,    0
190978,19790726,  169,    0
190978,19790727,  142,    0
190978,19790728,  217,    0
190978,19790729,  257,    0
190978,19790730,  129,    0
190978,19790731,  218,    0
190978,19790801,  178,    0
190978,19790802,  276,    0
190978,19790803,  121,    0
190978,19790804,   52,    0
190978,19790805,  172,    0
190978,19790806,  191,    0
190978,19790807,  220,    0
190978,19790808,  173,    0
190978,19790809,   82,    0
190978,19790810,  110,    0
190978,19790811,   79,    0
190978,19790812,  130,    0
190978,19790813,   29,    0
190978,19790814,  102,    0
190978,19790815,  228,    0
190978,19790816,  251,    0
190978,19790817,  247,    0
190978,19790818,  220,    0
190978,19790819,   87,    0
190978,19790820,   40,    0
190978,19790821,  190,    0
190978,19790822,  117,    0
190978,19790823,  132,    0
190978,19790824,  144,    0
190978,19790825,   66,    0
190978,19790826,  142,    0
190978,19790827,  168,    0
190978,19790828,   73,    0
190978,19790829,   89,    0
190978,19790830,  108,    0
190978,19790831,  227,    0
190978,19790901,  192,    0
190978,19790902,  194,    0
190978,19790903,  197,    0
190978,19790904,   94,    0
190978,19790905,  124,    0
190978,19790906,   97,    0
190978,19790907,  192,    0
190978,19790908,   81,    0
190978,19790909,  192,    0
190978,19790910,   81,    0
190978,19790911,   76,    0
190978,19790912,  178,    0
190978,19790913,  175,    0
190978,19790914,  158,    0
190978,19790915,  130,    0
190978,19790916,  148,    0
190978,19790917,   74,    0
190978,19790918,  103,    0
190978,19790919,  117,    0
190978,19790920,  162,    0
190978,19790921,   88,    0
190978,19790922,   44,    0
190978,19790923,   27,    0
190978,19790924,   23,    0
190978,19790925,   19,    0
190978,19790926,  120,    0
190978,19790927,  144,    0
190978,19790928,  142,    0
190978,19790929,  143,    0
190978,19790930,  140,    0
190978,19791001,  134,    0
190978,19791002,  119,    0
190978,19791003,  140,    0
190978,19791004,  120,    0
190978,19791005,  122,    0
190978,19791006,  151,    0
190978,19791007,  147,    0
190978,19791008,  133,    0
190978,19791009,  119,    0
190978,19791010,  120,    0
190978,19791011,  123,    0
190978,19791012,  121,    0
190978,19791013,  120,    0
190978,19791014,  109,    0
190978,19791015,   91,    0
190978,19791016,   96,    0
190978,19791017,   34,    0
190978,19791018,   44,    0
190978,19791019,    9,    0
190978,19791020,   39,    0
190978,19791021,   54,    0
190978,19791022,   38,    0
190978,19791023,   95,    0
190978,19791024,   77,    0
190978,19791025,  109,    0
190978,19791026,   77,    0
190978,19791027,   90,    0
190978,19791028,   54,    0
190978,19791029,   89,    0
190978,19791030,   39,    0
190978,19791031,   18,    0
190978,19791101,   17,    0
190978,19791102,   52,    0
190978,19791103,   81,    0
190978,19791104,   79,    0
190978,19791105,   19,    0
190978,19791106,   48,    0
190978,19791107,   31,    0
190978,19791108,    6,    0
190978,19791109,    5,    0
190978,19791110,   28,    0
190978,19791111,   13,    0
190978,19791112,   14,    0
190978,19791113,   50,    0
190978,19791114,   33,    0
190978,19791115,   29,    0
