EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 QQ   : global radiation in W/m2
23-27 Q_QQ : Quality code for QQ (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, KASPROWY WIERCH (STAID: 25126).
Blended and updated with sources: 239969 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   QQ, Q_QQ
239969,19790101,   16,    0
239969,19790102,   16,    0
239969,19790103,   16,    0
239969,19790104,   44,    0
239969,19790105,   17,    0
239969,19790106,   61,    0
239969,19790107,   66,    0
239969,19790108,   48,    0
239969,19790109,   17,    0
239969,19790110,   17,    0
239969,19790111,   18,    0
239969,19790112,   53,    0
239969,19790113,   63,    0
239969,19790114,   18,    0
239969,19790115,   18,    0
239969,19790116,   19,    0
239969,19790117,   79,    0
239969,19790118,   52,    0
239969,19790119,   58,    0
239969,19790120,   74,    0
239969,19790121,   20,    0
239969,19790122,   20,    0
239969,19790123,   73,    0
239969,19790124,   21,    0
239969,19790125,   43,    0
239969,19790126,   71,    0
239969,19790127,   69,    0
239969,19790128,   22,    0
239969,19790129,   40,    0
239969,19790130,   23,    0
239969,19790131,   48,    0
239969,19790201,   34,    0
239969,19790202,   42,    0
239969,19790203,   85,    0
239969,19790204,   96,    0
239969,19790205,   25,    0
239969,19790206,   25,    0
239969,19790207,   93,    0
239969,19790208,   31,    0
239969,19790209,   99,    0
239969,19790210,   54,    0
239969,19790211,   72,    0
239969,19790212,   28,    0
239969,19790213,   28,    0
239969,19790214,   29,    0
239969,19790215,   59,    0
239969,19790216,   39,    0
239969,19790217,   30,    0
239969,19790218,   37,    0
239969,19790219,   31,    0
239969,19790220,  118,    0
239969,19790221,  128,    0
239969,19790222,  130,    0
239969,19790223,  131,    0
239969,19790224,  132,    0
239969,19790225,   34,    0
239969,19790226,  137,    0
239969,19790227,  141,    0
239969,19790228,   74,    0
239969,19790301,   81,    0
239969,19790302,   48,    0
239969,19790303,  150,    0
239969,19790304,  125,    0
239969,19790305,   39,    0
239969,19790306,  139,    0
239969,19790307,   93,    0
239969,19790308,   60,    0
239969,19790309,  150,    0
239969,19790310,   51,    0
239969,19790311,  150,    0
239969,19790312,   43,    0
239969,19790313,  109,    0
239969,19790314,   44,    0
239969,19790315,   91,    0
239969,19790316,   45,    0
239969,19790317,   46,    0
239969,19790318,  168,    0
239969,19790319,  150,    0
239969,19790320,  133,    0
239969,19790321,   87,    0
239969,19790322,  154,    0
239969,19790323,  131,    0
239969,19790324,  148,    0
239969,19790325,  199,    0
239969,19790326,   62,    0
239969,19790327,   72,    0
239969,19790328,   89,    0
239969,19790329,   53,    0
239969,19790330,   53,    0
239969,19790331,   69,    0
239969,19790401,   79,    0
239969,19790402,  124,    0
239969,19790403,  210,    0
239969,19790404,  167,    0
239969,19790405,  100,    0
239969,19790406,   92,    0
239969,19790407,   96,    0
239969,19790408,  125,    0
239969,19790409,  245,    0
239969,19790410,  241,    0
239969,19790411,  171,    0
239969,19790412,  249,    0
239969,19790413,  244,    0
239969,19790414,  226,    0
239969,19790415,  144,    0
239969,19790416,  259,    0
