EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 QQ   : global radiation in W/m2
23-27 Q_QQ : Quality code for QQ (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, CHOJNICE (STAID: 2026).
Blended and updated with sources: 240826 912235 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   QQ, Q_QQ
240826,19790101,   11,    0
240826,19790102,   11,    0
240826,19790103,   23,    0
240826,19790104,   31,    0
240826,19790105,   11,    0
240826,19790106,   34,    0
240826,19790107,   23,    0
240826,19790108,   11,    0
240826,19790109,   11,    0
240826,19790110,   16,    0
240826,19790111,   12,    0
240826,19790112,   34,    0
240826,19790113,   12,    0
240826,19790114,   24,    0
240826,19790115,   13,    0
240826,19790116,   13,    0
240826,19790117,   13,    0
240826,19790118,   13,    0
240826,19790119,   13,    0
240826,19790120,   14,    0
240826,19790121,   38,    0
240826,19790122,   14,    0
240826,19790123,   14,    0
240826,19790124,   15,    0
240826,19790125,   15,    0
240826,19790126,   15,    0
240826,19790127,   23,    0
240826,19790128,   16,    0
240826,19790129,   40,    0
240826,19790130,   17,    0
240826,19790131,   30,    0
240826,19790201,   17,    0
240826,19790202,   18,    0
240826,19790203,   53,    0
240826,19790204,   61,    0
240826,19790205,   45,    0
240826,19790206,   31,    0
240826,19790207,   19,    0
240826,19790208,   20,    0
240826,19790209,   40,    0
240826,19790210,   77,    0
240826,19790211,   59,    0
240826,19790212,   59,    0
240826,19790213,   45,    0
240826,19790214,   22,    0
240826,19790215,   53,    0
240826,19790216,   89,    0
240826,19790217,   24,    0
240826,19790218,   24,    0
240826,19790219,   51,    0
240826,19790220,   90,    0
240826,19790221,   63,    0
240826,19790222,   49,    0
240826,19790223,   90,    0
240826,19790224,   27,    0
240826,19790225,  101,    0
240826,19790226,   39,    0
240826,19790227,   29,    0
240826,19790228,  108,    0
240826,19790301,   87,    0
240826,19790302,  121,    0
240826,19790303,   32,    0
240826,19790304,   33,    0
240826,19790305,  128,    0
240826,19790306,   34,    0
240826,19790307,   34,    0
240826,19790308,   44,    0
240826,19790309,  119,    0
240826,19790310,   58,    0
