EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 QQ   : global radiation in W/m2
23-27 Q_QQ : Quality code for QQ (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, KOLOBRZEG (STAID: 2021).
Blended and updated with sources: 190975 912100 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   QQ, Q_QQ
190975,19790101,   21,    0
190975,19790102,   20,    0
190975,19790103,   21,    0
190975,19790104,   21,    0
190975,19790105,   24,    0
190975,19790106,   55,    1
190975,19790107,   20,    0
190975,19790108,    9,    0
190975,19790109,   13,    0
190975,19790110,   16,    0
190975,19790111,   23,    0
190975,19790112,   34,    0
190975,19790113,   29,    0
190975,19790114,   22,    0
190975,19790115,   13,    0
190975,19790116,    9,    0
190975,19790117,    9,    0
190975,19790118,   17,    0
190975,19790119,   23,    0
190975,19790120,   23,    0
190975,19790121,   46,    0
190975,19790122,   29,    0
190975,19790123,   36,    0
190975,19790124,   19,    0
190975,19790125,   25,    0
190975,19790126,   19,    0
190975,19790127,   42,    0
190975,19790128,   52,    0
190975,19790129,   58,    0
190975,19790130,   15,    0
190975,19790131,   33,    0
190975,19790201,   13,    0
190975,19790202,   13,    0
190975,19790203,   57,    0
190975,19790204,   66,    0
190975,19790205,   29,    0
190975,19790206,   26,    0
190975,19790207,   45,    0
190975,19790208,   26,    0
190975,19790209,   42,    0
190975,19790210,   86,    0
190975,19790211,   46,    0
190975,19790212,   63,    0
190975,19790213,   61,    0
190975,19790214,   35,    0
190975,19790215,   52,    0
190975,19790216,   91,    0
190975,19790217,   46,    0
190975,19790218,   19,    0
190975,19790219,   66,    0
190975,19790220,   91,    0
190975,19790221,   69,    0
190975,19790222,   80,    0
190975,19790223,   35,    0
190975,19790224,   39,    0
190975,19790225,  120,    0
190975,19790226,   26,    0
190975,19790227,   28,    0
190975,19790228,  115,    0
190975,19790301,   91,    0
190975,19790302,  113,    0
190975,19790303,   20,    0
190975,19790304,   19,    0
190975,19790305,  138,    0
190975,19790306,   97,    0
190975,19790307,   53,    0
190975,19790308,   50,    0
190975,19790309,  128,    0
190975,19790310,   87,    0
190975,19790311,  144,    0
190975,19790312,   84,    0
190975,19790313,   19,    0
190975,19790314,  151,    0
190975,19790315,   94,    0
190975,19790316,   47,    0
190975,19790317,   23,    0
190975,19790318,   96,    0
190975,19790319,  128,    0
190975,19790320,  159,    0
190975,19790321,   28,    0
190975,19790322,  177,    0
190975,19790323,   96,    0
190975,19790324,  113,    0
190975,19790325,  171,    0
190975,19790326,  120,    0
190975,19790327,  181,    0
190975,19790328,  189,    0
190975,19790329,   56,    0
190975,19790330,   35,    0
190975,19790331,   53,    0
190975,19790401,   32,    0
190975,19790402,   73,    0
190975,19790403,  157,    0
190975,19790404,  117,    0
190975,19790405,   92,    0
190975,19790406,  137,    0
190975,19790407,  198,    0
190975,19790408,  235,    0
190975,19790409,  232,    0
190975,19790410,  241,    0
190975,19790411,  248,    0
190975,19790412,  246,    0
190975,19790413,  172,    0
190975,19790414,  173,    0
190975,19790415,  194,    0
190975,19790416,  270,    0
190975,19790417,   87,    0
190975,19790418,  222,    0
190975,19790419,  249,    0
190975,19790420,  169,    0
190975,19790421,   59,    0
190975,19790422,  119,    0
190975,19790423,  102,    0
190975,19790424,  143,    0
190975,19790425,  149,    0
190975,19790426,  240,    0
190975,19790427,  121,    0
190975,19790428,   67,    0
190975,19790429,  101,    0
190975,19790430,  111,    0
190975,19790501,  221,    0
190975,19790502,  156,    0
190975,19790503,  158,    0
190975,19790504,  233,    0
190975,19790505,  103,    0
190975,19790506,  309,    0
190975,19790507,  221,    0
190975,19790508,  222,    0
190975,19790509,  301,    0
190975,19790510,  214,    0
190975,19790511,  311,    0
190975,19790512,  227,    0
190975,19790513,  252,    0
190975,19790514,  301,    0
190975,19790515,  285,    0
190975,19790516,  296,    0
190975,19790517,  256,    0
190975,19790518,  161,    0
190975,19790519,  239,    0
190975,19790520,  276,    0
190975,19790521,  260,    0
190975,19790522,  268,    0
190975,19790523,  309,    0
190975,19790524,  205,    0
190975,19790525,  143,    0
190975,19790526,  292,    0
190975,19790527,  318,    0
190975,19790528,  165,    0
190975,19790529,  332,    0
190975,19790530,  324,    0
190975,19790531,  312,    0
190975,19790601,  312,    0
190975,19790602,  293,    0
190975,19790603,  289,    0
190975,19790604,  352,    0
190975,19790605,  347,    0
190975,19790606,  334,    0
190975,19790607,  149,    0
190975,19790608,   94,    0
190975,19790609,  229,    0
190975,19790610,  195,    0
190975,19790611,  304,    0
190975,19790612,  319,    0
190975,19790613,   78,    0
190975,19790614,  170,    0
190975,19790615,  206,    0
190975,19790616,  219,    0
190975,19790617,  314,    0
190975,19790618,  361,    0
190975,19790619,  349,    0
190975,19790620,  350,    0
190975,19790621,  339,    0
190975,19790622,  329,    0
190975,19790623,  241,    0
190975,19790624,  205,    0
190975,19790625,  251,    0
190975,19790626,  301,    0
190975,19790627,  130,    0
190975,19790628,  360,    0
190975,19790629,  191,    0
190975,19790630,  216,    0
190975,19790701,  220,    0
190975,19790702,  224,    0
190975,19790703,  123,    0
190975,19790704,  349,    0
190975,19790705,  308,    0
190975,19790706,  206,    0
190975,19790707,  289,    0
190975,19790708,  104,    0
190975,19790709,   91,    0
190975,19790710,   55,    0
190975,19790711,   98,    0
190975,19790712,  256,    0
190975,19790713,  323,    0
190975,19790714,  318,    0
190975,19790715,  255,    0
190975,19790716,  172,    0
190975,19790717,  265,    0
190975,19790718,   83,    0
190975,19790719,  107,    0
190975,19790720,  148,    0
190975,19790721,  137,    0
190975,19790722,  233,    0
190975,19790723,  139,    0
190975,19790724,  154,    0
190975,19790725,  209,    0
190975,19790726,  293,    0
190975,19790727,  281,    0
190975,19790728,  314,    0
190975,19790729,  239,    0
190975,19790730,  117,    0
190975,19790731,  208,    0
190975,19790801,  174,    0
190975,19790802,  122,    0
190975,19790803,  188,    0
190975,19790804,  238,    0
190975,19790805,  219,    0
190975,19790806,  254,    0
190975,19790807,  276,    0
190975,19790808,  227,    0
190975,19790809,  237,    0
190975,19790810,  160,    0
190975,19790811,  221,    0
190975,19790812,  250,    0
190975,19790813,  274,    0
190975,19790814,  284,    0
190975,19790815,  247,    0
190975,19790816,  249,    0
190975,19790817,  264,    0
190975,19790818,  261,    0
190975,19790819,  250,    0
190975,19790820,  240,    0
190975,19790821,  157,    0
190975,19790822,  183,    0
190975,19790823,  234,    0
190975,19790824,  112,    0
190975,19790825,  212,    0
190975,19790826,   93,    0
190975,19790827,   33,    0
190975,19790828,  117,    0
190975,19790829,  181,    0
190975,19790830,  216,    0
190975,19790831,  211,    0
190975,19790901,  186,    0
190975,19790902,  185,    0
190975,19790903,   51,    0
190975,19790904,  105,    0
190975,19790905,  151,    0
190975,19790906,   69,    0
190975,19790907,  102,    0
190975,19790908,   85,    0
190975,19790909,   98,    0
190975,19790910,  163,    0
190975,19790911,   54,    0
190975,19790912,  218,    0
190975,19790913,   90,    0
190975,19790914,  179,    0
190975,19790915,   76,    0
190975,19790916,  148,    0
190975,19790917,   54,    0
190975,19790918,   47,    0
190975,19790919,  105,    0
190975,19790920,  141,    0
190975,19790921,  163,    0
190975,19790922,   90,    0
190975,19790923,  144,    0
190975,19790924,   43,    0
190975,19790925,  150,    0
190975,19790926,  128,    0
190975,19790927,   59,    0
190975,19790928,  150,    0
190975,19790929,  151,    0
