SOUID,DATE,PP,Q_PP
240079,2017-01-01,0,1
240079,2017-01-02,10136,0
240079,2017-01-03,0,1
240079,2017-01-04,9975,0
240079,2017-01-05,0,1
240079,2017-01-06,10340,0
240079,2017-01-07,0,1
240079,2017-01-08,10296,0
240079,2017-01-09,0,1
240079,2017-01-10,10241,0
240079,2017-01-11,0,1
240079,2017-01-12,10061,0
240079,2017-01-13,0,1
240079,2017-01-14,10003,0
240079,2017-01-15,0,1
240079,2017-01-16,10230,0
240079,2017-01-17,0,1
240079,2017-01-18,10416,0
240079,2017-01-19,0,1
240079,2017-01-20,10346,0
240079,2017-01-21,0,1
240079,2017-01-22,10343,0
240079,2017-01-23,0,1
240079,2017-01-24,10266,0
240079,2017-01-25,0,1
240079,2017-01-26,10360,0
240079,2017-01-27,0,1
240079,2017-01-28,10275,0
240079,2017-01-29,0,1
240079,2017-01-30,10250,0
240079,2017-01-31,0,1
240079,2017-02-01,10240,0
240079,2017-02-02,0,1
240079,2017-02-03,10133,0
240079,2017-02-04,0,1
240079,2017-02-05,10081,0
240079,2017-02-06,0,1
240079,2017-02-07,10236,0
240079,2017-02-08,0,1
240079,2017-02-09,10359,0
240079,2017-02-10,0,1
240079,2017-02-11,10352,0
240079,2017-02-12,0,1
240079,2017-02-13,10399,0
240079,2017-02-14,0,1
240079,2017-02-15,10367,0
240079,2017-02-16,0,1
240079,2017-02-17,10223,0
240079,2017-02-18,0,1
240079,2017-02-19,10243,0
240079,2017-02-20,0,1
240079,2017-02-21,10048,0
240079,2017-02-22,0,1
240079,2017-02-23,9997,0
240079,2017-02-24,0,1
240079,2017-02-25,10190,0
240079,2017-02-26,0,1
240079,2017-02-27,10131,0
240079,2017-02-28,0,1
240079,2017-03-01,10029,0
240079,2017-03-02,0,1
240079,2017-03-03,10156,0
240079,2017-03-04,0,1
240079,2017-03-05,10047,0
240079,2017-03-06,0,1
240079,2017-03-07,10093,0
240079,2017-03-08,0,1
240079,2017-03-09,10182,0
240079,2017-03-10,0,1
240079,2017-03-11,10228,0
240079,2017-03-12,0,1
240079,2017-03-13,10255,0
240079,2017-03-14,0,1
240079,2017-03-15,10237,0
240079,2017-03-16,0,1
240079,2017-03-17,10141,0
240079,2017-03-18,0,1
240079,2017-03-19,10050,0
240079,2017-03-20,0,1
240079,2017-03-21,10099,0
240079,2017-03-22,0,1
240079,2017-03-23,10216,0
240079,2017-03-24,0,1
240079,2017-03-25,10240,0
240079,2017-03-26,0,1
240079,2017-03-27,10233,0
240079,2017-03-28,0,1
240079,2017-03-29,10185,0
240079,2017-03-30,0,1
240079,2017-03-31,10230,0
240079,2017-04-01,0,1
240079,2017-04-02,10164,0
240079,2017-04-03,0,1
240079,2017-04-04,10224,0
240079,2017-04-05,0,1
240079,2017-04-06,10126,0
240079,2017-04-07,0,1
240079,2017-04-08,10188,0
240079,2017-04-09,0,1
240079,2017-04-10,10184,0
240079,2017-04-11,0,1
240079,2017-04-12,10157,0
240079,2017-04-13,0,1
240079,2017-04-14,10118,0
240079,2017-04-15,0,1
240079,2017-04-16,10114,0
240079,2017-04-17,0,1
240079,2017-04-18,10161,0
240079,2017-04-19,0,1
240079,2017-04-20,10278,0
240079,2017-04-21,0,1
240079,2017-04-22,10127,0
240079,2017-04-23,0,1
240079,2017-04-24,10174,0
240079,2017-04-25,0,1
240079,2017-04-26,10107,0
240079,2017-04-27,0,1
240079,2017-04-28,10096,0
240079,2017-04-29,0,1
240079,2017-04-30,10212,0
240079,2017-05-01,0,1
240079,2017-05-02,10206,0
240079,2017-05-03,0,1
240079,2017-05-04,10160,0
240079,2017-05-05,0,1
240079,2017-05-06,10127,0
240079,2017-05-07,0,1
240079,2017-05-08,10082,0
240079,2017-05-09,0,1
240079,2017-05-10,10134,0
240079,2017-05-11,0,1
240079,2017-05-12,10081,0
240079,2017-05-13,0,1
240079,2017-05-14,10208,0
240079,2017-05-15,0,1
240079,2017-05-16,10274,0
240079,2017-05-17,0,1
240079,2017-05-18,10203,0
240079,2017-05-19,0,1
240079,2017-05-20,10131,0
240079,2017-05-21,0,1
240079,2017-05-22,10185,0
240079,2017-05-23,0,1
240079,2017-05-24,10137,0
240079,2017-05-25,0,1
240079,2017-05-26,10177,0
240079,2017-05-27,0,1
240079,2017-05-28,10235,0
240079,2017-05-29,0,1
240079,2017-05-30,10116,0
240079,2017-05-31,0,1
240079,2017-06-01,10175,0
240079,2017-06-02,0,1
240079,2017-06-03,10175,0
240079,2017-06-04,0,1
240079,2017-06-05,10151,0
240079,2017-06-06,8,1
240079,2017-06-07,10128,0
240079,2017-06-08,0,1
240079,2017-06-09,10188,0
240079,2017-06-10,0,1
240079,2017-06-11,10194,0
240079,2017-06-12,0,1
240079,2017-06-13,10125,0
240079,2017-06-14,0,1
240079,2017-06-15,10178,0
240079,2017-06-16,0,1
240079,2017-06-17,10137,0
240079,2017-06-18,0,1
