EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 BEGIN  : Begin date YYYYMMDD
 98-105 END    : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   BEGIN,     END,PARID,PARNAME
24885,237072,LAZY                                    ,PL,+49:58:00,+020:30:00, 251, SD2,19890101,20220831,   26,Miroslaw Mietus                                   
24885,237384,BOCHNIA                                 ,PL,+49:59:00,+020:24:00, 255, SD2,19610101,19880731,   26,Miroslaw Mietus                                   
24889,237120,LIMANOWA                                ,PL,+49:41:00,+020:26:00, 587, SD2,19520101,20220831,   26,Miroslaw Mietus                                   
24891,237144,LACKO                                   ,PL,+49:33:34,+020:26:22, 516, SD2,19560101,20220831,   26,Miroslaw Mietus                                   
24894,237180,PIWNICZNA                               ,PL,+49:26:00,+020:42:00, 684, SD2,19710101,20080531,   26,Miroslaw Mietus                                   
24894,237276,PIWNICZNA                               ,PL,+49:25:31,+020:43:23, 684, SD2,20080701,20220831,   26,Miroslaw Mietus                                   
24896,237204,KRYNICA                                 ,PL,+49:25:00,+020:58:00, 702, SD2,19610101,20220831,   26,Miroslaw Mietus                                   
24896,237336,KRYNICA-GORA PARKOWA                    ,PL,+49:25:00,+020:58:00, 702, SD2,19550101,19851231,   26,Miroslaw Mietus                                   
24897,237216,BUKOWINA TATRZANSKA                     ,PL,+49:21:00,+020:07:00, 848, SD2,19910101,20220831,   26,Miroslaw Mietus                                   
24897,912625,ZAKOPANE                                ,PL,+49:18:00,+019:58:00, 857, SD1,19800303,20200229,     ,                    
24902,237180,PIWNICZNA                               ,PL,+49:26:00,+020:42:00, 684, SD2,19710101,20080531,   26,Miroslaw Mietus                                   
24902,237276,PIWNICZNA                               ,PL,+49:25:31,+020:43:23, 684, SD2,20080701,20220831,   26,Miroslaw Mietus                                   
24903,237216,BUKOWINA TATRZANSKA                     ,PL,+49:21:00,+020:07:00, 848, SD2,19910101,20220831,   26,Miroslaw Mietus                                   
24903,237288,PORONIN                                 ,PL,+49:19:49,+020:02:06, 848, SD2,20100101,20220831,   26,Miroslaw Mietus                                   
24903,240593,ZAKOPANE                                ,PL,+49:18:00,+019:57:00, 857, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
24903,912625,ZAKOPANE                                ,PL,+49:18:00,+019:58:00, 857, SD1,19800303,20200229,     ,                    
24904,237300,MSZANA DOLNA                            ,PL,+49:39:49,+020:03:16, 537, SD2,20130101,20220831,   26,Miroslaw Mietus                                   
24904,237348,MSZANA DOLNA                            ,PL,+49:40:00,+020:05:00, 537, SD2,19610101,19941231,   26,Miroslaw Mietus                                   
24907,237204,KRYNICA                                 ,PL,+49:25:00,+020:58:00, 702, SD2,19610101,20220831,   26,Miroslaw Mietus                                   
24907,237336,KRYNICA-GORA PARKOWA                    ,PL,+49:25:00,+020:58:00, 702, SD2,19550101,19851231,   26,Miroslaw Mietus                                   
24908,237300,MSZANA DOLNA                            ,PL,+49:39:49,+020:03:16, 537, SD2,20130101,20220831,   26,Miroslaw Mietus                                   
24908,237348,MSZANA DOLNA                            ,PL,+49:40:00,+020:05:00, 537, SD2,19610101,19941231,   26,Miroslaw Mietus                                   
24909,237360,ZBYSZYCE                                ,PL,+49:42:00,+020:40:00, 302, SD2,19910101,19970331,   26,Miroslaw Mietus                                   
24909,240594,NOWY SACZ                               ,PL,+49:37:38,+020:41:19, 292, SD2,19540101,20220930,   26,Miroslaw Mietus                                   
24909,912660,NOWY SACZ                               ,PL,+49:37:00,+020:42:00, 295, SD1,19800122,20200109,     ,                    
24911,237072,LAZY                                    ,PL,+49:58:00,+020:30:00, 251, SD2,19890101,20220831,   26,Miroslaw Mietus                                   
24911,237384,BOCHNIA                                 ,PL,+49:59:00,+020:24:00, 255, SD2,19610101,19880731,   26,Miroslaw Mietus                                   
24918,237468,DYNOW                                   ,PL,+49:50:00,+022:14:00, 284, SD2,19510101,20220831,   26,Miroslaw Mietus                                   
24921,237504,SOLINA-JAWOR                            ,PL,+49:24:00,+022:28:00, 441, SD2,19810101,20220831,   26,Miroslaw Mietus                                   
24921,240595,LESKO                                   ,PL,+49:27:59,+022:20:30, 420, SD2,19540617,20220930,   26,Miroslaw Mietus                                   
24921,912690,LESKO                                   ,PL,+49:28:00,+022:21:00, 422, SD1,19801117,20200229,     ,                    
24922,237516,KOMANCZA                                ,PL,+49:20:00,+022:04:00, 569, SD2,19560101,20220831,   26,Miroslaw Mietus                                   
24932,237636,KARPACZ                                 ,PL,+50:47:00,+015:47:00, 958, SD2,19510101,20141231,   26,Miroslaw Mietus                                   
24932,240000,SNIEZKA                                 ,PL,+50:44:10,+015:44:22, 958, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
24952,237876,KOCHCICE                                ,PL,+50:43:00,+018:41:00, 257, SD2,19980601,20031031,   26,Miroslaw Mietus                                   
24952,237948,LUBLINIEC                               ,PL,+50:41:00,+018:42:00, 266, SD2,19610101,19980630,   26,Miroslaw Mietus                                   
24956,237924,DRONIOWICE                              ,PL,+50:41:46,+018:48:32, 284, SD2,20031101,20220831,   26,Miroslaw Mietus                                   
24956,237948,LUBLINIEC                               ,PL,+50:41:00,+018:42:00, 266, SD2,19610101,19980630,   26,Miroslaw Mietus                                   
24958,237876,KOCHCICE                                ,PL,+50:43:00,+018:41:00, 257, SD2,19980601,20031031,   26,Miroslaw Mietus                                   
24958,237924,DRONIOWICE                              ,PL,+50:41:46,+018:48:32, 284, SD2,20031101,20220831,   26,Miroslaw Mietus                                   
24958,237948,LUBLINIEC                               ,PL,+50:41:00,+018:42:00, 266, SD2,19610101,19980630,   26,Miroslaw Mietus                                   
24972,238116,BORUSOWA                                ,PL,+50:17:00,+020:48:00, 176, SD2,19610101,20220831,   26,Miroslaw Mietus                                   
24974,238140,WIELICZKA                               ,PL,+50:00:00,+020:03:00, 218, SD2,19610101,19991130,   26,Miroslaw Mietus                                   
24974,240588,KRAKOW OBS. ASTRONOMICZNE               ,PL,+50:04:12,+019:58:12, 206, SD2,19510101,20220831,   26,Miroslaw Mietus                                   
24977,238176,STASZOW                                 ,PL,+50:36:00,+021:11:00, 249, SD2,19610101,20220831,   26,Miroslaw Mietus                                   
24978,238188,CHORZELOW                               ,PL,+50:21:00,+021:27:00, 161, SD2,19610101,20220831,   26,Miroslaw Mietus                                   
24991,238344,NOWY LUBLINIEC                          ,PL,+50:16:00,+023:06:00, 231, SD2,19860101,20011231,   26,Miroslaw Mietus                                   
24991,238356,CIESZANOW                               ,PL,+50:14:01,+023:07:05, 231, SD2,20040101,20220831,   26,Miroslaw Mietus                                   
24992,238344,NOWY LUBLINIEC                          ,PL,+50:16:00,+023:06:00, 231, SD2,19860101,20011231,   26,Miroslaw Mietus                                   
24992,238356,CIESZANOW                               ,PL,+50:14:01,+023:07:05, 231, SD2,20040101,20220831,   26,Miroslaw Mietus                                   
24992,238368,LUBACZOW                                ,PL,+50:09:00,+023:08:00, 227, SD2,19610101,19801231,   26,Miroslaw Mietus                                   
24993,238356,CIESZANOW                               ,PL,+50:14:01,+023:07:05, 231, SD2,20040101,20220831,   26,Miroslaw Mietus                                   
24993,238368,LUBACZOW                                ,PL,+50:09:00,+023:08:00, 227, SD2,19610101,19801231,   26,Miroslaw Mietus                                   
25004,238500,ZYBISZOW                                ,PL,+51:04:00,+016:55:00, 121, SD2,19880101,19920430,   26,Miroslaw Mietus                                   
25004,240602,WROCLAW                                 ,PL,+51:06:12,+016:54:00, 120, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25004,912424,WROCLAW II                              ,PL,+51:06:00,+016:53:00, 124, SD1,19800101,20200229,     ,                    
25012,238596,PUCZNIEW                                ,PL,+51:47:00,+019:05:00, 148, SD2,19510101,20220831,   26,Miroslaw Mietus                                   
25015,238632,SKIERNIEWICE                            ,PL,+51:58:00,+020:10:00, 130, SD2,19510101,20220831,   26,Miroslaw Mietus                                   
25018,238668,JARCZEW                                 ,PL,+51:49:00,+021:59:00, 181, SD2,19750101,20220831,   26,Miroslaw Mietus                                   
25031,238824,GORZYN                                  ,PL,+52:34:00,+015:54:00,  79, SD2,19610101,20220831,   26,Miroslaw Mietus                                   
25038,238908,WIELICHOWO                              ,PL,+52:07:00,+016:21:00,  72, SD2,19510101,20220831,   26,Miroslaw Mietus                                   
25044,238980,KOLUDA WIELKA                           ,PL,+52:44:00,+018:09:00,  76, SD2,19510101,20220831,   26,Miroslaw Mietus                                   
25052,239076,LEGIONOWO                               ,PL,+52:24:00,+020:58:00,  71, SD2,19510205,20220831,   26,Miroslaw Mietus                                   
25053,239088,WARSZAWA-BIELANY                        ,PL,+52:17:00,+020:58:00,  91, SD2,19510101,20220831,   26,Miroslaw Mietus                                   
25053,239100,WARSZAWA-FILTRY                         ,PL,+52:13:10,+020:59:57,  91, SD2,20040101,20220831,   26,Miroslaw Mietus                                   
25054,239100,WARSZAWA-FILTRY                         ,PL,+52:13:10,+020:59:57,  91, SD2,20040101,20220831,   26,Miroslaw Mietus                                   
25054,240276,WARSZAWA-OBSERWATORIUM II               ,PL,+52:13:00,+021:02:00, 110, SD2,20020501,20220831,   26,Miroslaw Mietus                                   
25054,240590,WARSZAWA OBS.ASTR.                      ,PL,+52:13:12,+021:01:48, 110, SD2,19510101,20020630,   26,Miroslaw Mietus                                   
25054,240611,WARSZAWA-OKECIE                         ,PL,+52:09:46,+020:57:40, 107, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25054,912375,WARSZAWA-OKECIE                         ,PL,+52:10:00,+020:58:00, 106, SD1,19800101,20200229,     ,                    
25060,239172,PULTUSK                                 ,PL,+52:04:04,+021:00:06, 109, SD2,19510101,20220831,   26,Miroslaw Mietus                                   
25060,240611,WARSZAWA-OKECIE                         ,PL,+52:09:46,+020:57:40, 107, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25060,912375,WARSZAWA-OKECIE                         ,PL,+52:10:00,+020:58:00, 106, SD1,19800101,20200229,     ,                    
25064,239220,SZEPIETOWO                              ,PL,+52:51:00,+022:33:00, 152, SD2,19520301,20220831,   26,Miroslaw Mietus                                   
25066,239244,BIALOWIEZA                              ,PL,+52:42:00,+023:51:00, 170, SD2,19510101,20220831,   26,Miroslaw Mietus                                   
25076,239364,NOWA WIES UJSKA                         ,PL,+53:02:00,+016:45:00,  74, SD2,19880101,19920430,   26,Miroslaw Mietus                                   
25076,240347,PILA                                    ,PL,+53:07:48,+016:45:00,  72, SD2,19701012,20220930,   26,Miroslaw Mietus                                   
25076,912230,PILA                                    ,PL,+53:08:00,+016:45:00,  73, SD1,19800217,20200229,     ,                    
25095,239592,BIEBRZA-PIENCZYKOWEK                    ,PL,+53:39:00,+022:36:00, 128, SD2,19560101,20220831,   26,Miroslaw Mietus                                   
25101,239664,ROZANYSTOK                              ,PL,+53:38:00,+023:24:00, 152, SD2,19610101,20220831,   26,Miroslaw Mietus                                   
25115,239832,GDANSK-REBIECHOWO                       ,PL,+54:23:00,+018:28:00, 145, SD2,19910101,20220831,   26,Miroslaw Mietus                                   
25115,240252,GDANSK-REBIECHOWO_OLD                   ,PL,+54:23:00,+018:28:00, 145, SD2,19510101,19991231,   26,Miroslaw Mietus                                   
25115,912150,GDANSK-REBIECHOWO                       ,PL,+54:23:00,+018:28:00, 138, SD1,19800101,19850212,     ,                    
25116,239844,GDANSK-SWIBNO                           ,PL,+54:20:00,+018:56:00,   0, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25116,912155,GDANSK-SWIBNO                           ,PL,+54:20:01,+018:56:04,   9, SD1,19830201,20200229,     ,                    
25122,239916,LIDZBARK WARMINSKI                      ,PL,+54:08:00,+020:36:00,  99, SD2,19510101,20220831,   26,Miroslaw Mietus                                   
25125,239952,OLECKO                                  ,PL,+54:03:00,+022:29:00, 173, SD2,19610101,20220831,   26,Miroslaw Mietus                                   
25126,239964,KASPROWY WIERCH                         ,PL,+49:13:57,+019:58:55,1348, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25128,239988,JELENIA GORA                            ,PL,+50:54:01,+015:47:20, 427, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25129,237636,KARPACZ                                 ,PL,+50:47:00,+015:47:00, 958, SD2,19510101,20141231,   26,Miroslaw Mietus                                   
25129,240000,SNIEZKA                                 ,PL,+50:44:10,+015:44:22, 958, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25130,240012,OPOLE                                   ,PL,+50:37:37,+017:58:08, 163, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25131,240024,CZOSTOCHOWA                             ,PL,+50:48:45,+019:05:33, 266, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25132,240036,KATOWICE-MUCHOWIEC                      ,PL,+50:14:26,+019:01:58, 281, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25132,912560,KATOWICE                                ,PL,+50:14:00,+019:02:00, 284, SD1,19800101,20200229,     ,                    
25133,240048,KRAKOW-BALICE                           ,PL,+50:04:49,+019:48:07, 234, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25133,912566,KRAKOW                                  ,PL,+50:05:00,+019:48:00, 237, SD1,19800101,20200229,     ,                    
25134,240060,TARNOW                                  ,PL,+50:01:48,+020:59:04, 207, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25134,912575,TARNOW                                  ,PL,+50:02:00,+020:59:00, 209, SD1,19800102,20200112,     ,                    
25135,240072,SANDOMIERZ                              ,PL,+50:41:48,+021:42:57, 143, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25136,240084,ZAMOSC                                  ,PL,+50:41:52,+023:12:23, 258, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25138,240108,LEGNICA                                 ,PL,+51:11:33,+016:12:27, 134, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25138,912415,LEGNICA                                 ,PL,+51:12:00,+016:12:00, 124, SD1,19800122,20200229,     ,                    
25139,240120,LUBLIN-RADAWIEC                         ,PL,+51:13:01,+022:23:37, 228, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25139,912495,LUBLIN RADAWIEC                         ,PL,+51:13:00,+022:24:00, 240, SD1,19800101,20200229,     ,                    
25140,240132,KOLO                                    ,PL,+52:12:01,+018:39:41, 113, SD2,19510101,20140930,   26,Miroslaw Mietus                                   
25140,240610,POZNAN                                  ,PL,+52:11:59,+018:39:37, 115, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25141,240144,PLOCK                                   ,PL,+52:35:18,+019:43:33,  87, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25141,912360,PLOCK                                   ,PL,+52:35:00,+019:44:00, 109, SD1,19800101,20190308,     ,                    
25142,240156,RESKO-SMOLSKO                           ,PL,+53:46:18,+015:24:53,  66, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25142,912210,RESKO                                   ,PL,+53:46:00,+015:25:00,  56, SD1,19800115,20160106,     ,                    
25145,240192,MIKOLAJKI                               ,PL,+53:47:22,+021:35:19, 144, SD2,19520101,20220930,   26,Miroslaw Mietus                                   
25145,912280,MIKOLAJKI                               ,PL,+53:47:00,+021:35:00, 132, SD1,19800122,20200229,     ,                    
25147,240216,KOLOBRZEG-DZWIRZYNO                     ,PL,+54:09:30,+015:23:20,   1, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25148,240228,USTKA                                   ,PL,+54:35:18,+016:51:15,  18, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25148,912115,USTKA                                   ,PL,+54:35:00,+016:52:00,  11, SD1,19800122,20200229,     ,                    
25149,240240,LEBORK                                  ,PL,+54:33:11,+017:43:25,  45, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25149,912125,LEBORK                                  ,PL,+54:33:00,+017:45:00,  41, SD1,19800122,20180124,     ,                    
25150,239832,GDANSK-REBIECHOWO                       ,PL,+54:23:00,+018:28:00, 145, SD2,19910101,20220831,   26,Miroslaw Mietus                                   
25150,240252,GDANSK-REBIECHOWO_OLD                   ,PL,+54:23:00,+018:28:00, 145, SD2,19510101,19991231,   26,Miroslaw Mietus                                   
25150,912150,GDANSK-REBIECHOWO                       ,PL,+54:23:00,+018:28:00, 138, SD1,19800101,19850212,     ,                    
25151,240264,ELBLAG-MILEJEWO                         ,PL,+54:13:23,+019:32:37, 151, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25152,239100,WARSZAWA-FILTRY                         ,PL,+52:13:10,+020:59:57,  91, SD2,20040101,20220831,   26,Miroslaw Mietus                                   
25152,240276,WARSZAWA-OBSERWATORIUM II               ,PL,+52:13:00,+021:02:00, 110, SD2,20020501,20220831,   26,Miroslaw Mietus                                   
25152,240590,WARSZAWA OBS.ASTR.                      ,PL,+52:13:12,+021:01:48, 110, SD2,19510101,20020630,   26,Miroslaw Mietus                                   
25152,240611,WARSZAWA-OKECIE                         ,PL,+52:09:46,+020:57:40, 107, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
25152,912375,WARSZAWA-OKECIE                         ,PL,+52:10:00,+020:58:00, 106, SD1,19800101,20200229,     ,                    
 2022,240287,KOSZALIN                                ,PL,+54:12:16,+016:09:19,  33, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
 2022,912105,KOSZALIN                                ,PL,+54:12:00,+016:08:59,  34, SD1,19800101,20200229,     ,                    
 8943,240347,PILA                                    ,PL,+53:07:48,+016:45:00,  72, SD2,19701012,20220930,   26,Miroslaw Mietus                                   
 8943,912230,PILA                                    ,PL,+53:08:00,+016:45:00,  73, SD1,19800217,20200229,     ,                    
 2023,240359,KETRZYN                                 ,PL,+54:04:12,+021:22:12, 108, SD2,19660101,20220930,   26,Miroslaw Mietus                                   
 2023,912185,KETRZYN                                 ,PL,+54:04:00,+021:22:00, 110, SD1,19800101,20200229,     ,                    
 8959,240391,KOZIENCE                                ,PL,+51:33:53,+021:32:34, 123, SD2,19770101,20220930,   26,Miroslaw Mietus                                   
 8959,912488,KOZIENICE                               ,PL,+51:34:00,+021:33:00, 126, SD1,19801117,20200229,     ,                    
25156,240403,KROSNO                                  ,PL,+49:42:25,+021:46:09, 326, SD2,19850101,20220930,   26,Miroslaw Mietus                                   
25156,240585,KROSNO                                  ,PL,+49:43:12,+021:46:12, 326, SD2,19610101,19841231,   26,Miroslaw Mietus                                   
25156,912670,KROSNO                                  ,PL,+49:42:25,+021:46:09, 331, SD1,20121101,20200229,     ,                    
 9161,240583,KROSCIENKO                              ,PL,+49:27:00,+020:25:48, 452, SD2,19570101,20220831,   26,Miroslaw Mietus                                   
 8969,240403,KROSNO                                  ,PL,+49:42:25,+021:46:09, 326, SD2,19850101,20220930,   26,Miroslaw Mietus                                   
 8969,240585,KROSNO                                  ,PL,+49:43:12,+021:46:12, 326, SD2,19610101,19841231,   26,Miroslaw Mietus                                   
 8969,912670,KROSNO                                  ,PL,+49:42:25,+021:46:09, 331, SD1,20121101,20200229,     ,                    
 9113,240588,KRAKOW OBS. ASTRONOMICZNE               ,PL,+50:04:12,+019:58:12, 206, SD2,19510101,20220831,   26,Miroslaw Mietus                                   
 1207,240589,PULAWY                                  ,PL,+51:25:00,+021:58:00, 142, SD2,19510101,20220831,   26,Miroslaw Mietus                                   
 9040,239100,WARSZAWA-FILTRY                         ,PL,+52:13:10,+020:59:57,  91, SD2,20040101,20220831,   26,Miroslaw Mietus                                   
 9040,240276,WARSZAWA-OBSERWATORIUM II               ,PL,+52:13:00,+021:02:00, 110, SD2,20020501,20220831,   26,Miroslaw Mietus                                   
 9040,240590,WARSZAWA OBS.ASTR.                      ,PL,+52:13:12,+021:01:48, 110, SD2,19510101,20020630,   26,Miroslaw Mietus                                   
 9040,240611,WARSZAWA-OKECIE                         ,PL,+52:09:46,+020:57:40, 107, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
 9040,912375,WARSZAWA-OKECIE                         ,PL,+52:10:00,+020:58:00, 106, SD1,19800101,20200229,     ,                    
  930,240592,BIELSKO-BIALA                           ,PL,+49:48:26,+019:00:01, 396, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
  930,912600,BIELSKO-BIALA                           ,PL,+49:48:00,+019:00:00, 399, SD1,19800122,20200229,     ,                    
 1383,240593,ZAKOPANE                                ,PL,+49:18:00,+019:57:00, 857, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
 1383,912625,ZAKOPANE                                ,PL,+49:18:00,+019:58:00, 857, SD1,19800303,20200229,     ,                    
  932,240594,NOWY SACZ                               ,PL,+49:37:38,+020:41:19, 292, SD2,19540101,20220930,   26,Miroslaw Mietus                                   
  932,912660,NOWY SACZ                               ,PL,+49:37:00,+020:42:00, 295, SD1,19800122,20200109,     ,                    
  933,240595,LESKO                                   ,PL,+49:27:59,+022:20:30, 420, SD2,19540617,20220930,   26,Miroslaw Mietus                                   
  933,912690,LESKO                                   ,PL,+49:28:00,+022:21:00, 422, SD1,19801117,20200229,     ,                    
 2036,240596,KLODZKO                                 ,PL,+50:26:13,+016:36:51, 356, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
 2036,912520,KLODZKO                                 ,PL,+50:26:00,+016:37:00, 357, SD1,19800101,20200229,     ,                    
  928,240597,RACIBORZ                                ,PL,+50:03:40,+018:11:27, 206, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
  928,912540,RACIBORZ                                ,PL,+50:03:00,+018:12:00, 206, SD1,19801117,20200229,     ,                    
 2038,240598,KIELCE                                  ,PL,+50:48:38,+020:41:32, 260, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
 2038,912570,KIELCE                                  ,PL,+50:49:00,+020:42:00, 261, SD1,19800101,20200229,     ,                    
  207,240599,RZESZOW JASIONKA                        ,PL,+50:06:39,+022:02:32, 206, SD2,19520101,20220930,   26,Miroslaw Mietus                                   
  207,912580,RZESZOW-JASIONKA                        ,PL,+50:06:00,+022:03:00, 201, SD1,19800211,20200229,     ,                    
 2031,240600,ZIELONA GORA                            ,PL,+51:55:48,+015:31:29, 192, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
 2031,912400,ZIELONA GORA                            ,PL,+51:56:00,+015:32:00, 192, SD1,19800101,20200229,     ,                    
  923,240601,LESZNO                                  ,PL,+51:50:08,+016:32:05,  91, SD2,19580101,20220930,   26,Miroslaw Mietus                                   
  923,912418,LESZNO                                  ,PL,+51:50:00,+016:32:00,  92, SD1,19801117,20200229,     ,                    
  210,240602,WROCLAW                                 ,PL,+51:06:12,+016:54:00, 120, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
  210,912424,WROCLAW II                              ,PL,+51:06:00,+016:53:00, 124, SD1,19800101,20200229,     ,                    
 2032,240603,KALISZ                                  ,PL,+51:43:48,+018:04:48, 140, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
 2032,912435,KALISZ                                  ,PL,+51:47:00,+018:04:59, 140, SD1,19800101,20200229,     ,                    
  924,240604,WIELUN                                  ,PL,+51:12:37,+018:33:24, 199, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
  924,912455,WIELUN                                  ,PL,+51:13:00,+018:34:00, 201, SD1,19800122,20200229,     ,                    
 2033,240605,LODZ                                    ,PL,+51:43:48,+019:24:00, 187, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
 2033,912465,LODZ                                    ,PL,+51:44:00,+019:24:00, 190, SD1,19800101,20200229,     ,                    
  926,240606,SULEJOW                                 ,PL,+51:21:12,+019:51:59, 188, SD2,19610501,20220930,   26,Miroslaw Mietus                                   
  926,912469,SULEJOW                                 ,PL,+51:21:00,+019:52:00, 189, SD1,19801117,20200229,     ,                    
  927,240607,WLODAWA                                 ,PL,+51:33:12,+023:31:46, 177, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
  927,912497,WLODAWA                                 ,PL,+51:33:00,+023:32:00, 179, SD1,19800122,20200229,     ,                    
  779,122387,FRANKFURT/ODER                          ,DE,+52:21:55,+014:32:16,  48, SD3,19690101,20221031,   11,National Climate Data Center (DWD)                
  779,240608,SLUBICE                                 ,PL,+52:20:55,+014:37:11,  53, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
 2029,240609,GORZOW WLKP                             ,PL,+52:44:28,+015:16:38,  71, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
