EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TG   : mean temperature in 0.1 &#176;C
23-27 Q_TG : Quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, PLOCK (STAID: 25141).
Blended and updated with sources: 240142 912360 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TG, Q_TG
240142,19790101, -184,    0
240142,19790102, -117,    0
240142,19790103,  -81,    0
240142,19790104, -202,    0
240142,19790105,  -81,    0
240142,19790106,  -86,    0
240142,19790107, -109,    0
240142,19790108,  -12,    0
240142,19790109,  -10,    0
240142,19790110,  -10,    0
240142,19790111,  -22,    0
240142,19790112,  -26,    0
240142,19790113,  -61,    0
240142,19790114,  -41,    0
240142,19790115,  -20,    0
240142,19790116,  -21,    0
240142,19790117,  -53,    0
240142,19790118,  -46,    0
240142,19790119,  -57,    0
240142,19790120,  -77,    0
240142,19790121, -131,    0
240142,19790122,  -95,    0
240142,19790123,  -80,    0
240142,19790124,  -23,    0
240142,19790125,  -39,    0
240142,19790126,  -71,    0
240142,19790127,  -21,    0
240142,19790128,   -6,    0
240142,19790129,  -29,    0
240142,19790130,  -43,    0
240142,19790131,  -34,    0
240142,19790201,   -1,    0
240142,19790202,    5,    0
240142,19790203,   -8,    0
240142,19790204,  -14,    0
240142,19790205,  -59,    0
240142,19790206,  -63,    0
240142,19790207,  -43,    0
240142,19790208,  -46,    0
240142,19790209,  -25,    0
240142,19790210,  -64,    0
240142,19790211, -104,    0
240142,19790212,  -76,    0
240142,19790213,  -61,    0
240142,19790214, -108,    0
240142,19790215, -107,    0
240142,19790216, -127,    0
240142,19790217,  -99,    0
240142,19790218,  -44,    0
240142,19790219,  -26,    0
240142,19790220,  -70,    0
240142,19790221,  -69,    0
240142,19790222,  -79,    0
240142,19790223,  -94,    0
240142,19790224,  -90,    0
240142,19790225,  -53,    0
240142,19790226,  -57,    0
240142,19790227,  -41,    0
240142,19790228,  -27,    0
240142,19790301,  -15,    0
240142,19790302,   -5,    0
240142,19790303,   31,    0
240142,19790304,   38,    0
240142,19790305,    6,    0
240142,19790306,  -35,    0
240142,19790307,    9,    0
240142,19790308,   12,    0
240142,19790309,    2,    0
240142,19790310,    3,    0
240142,19790311,    1,    0
240142,19790312,    1,    0
240142,19790313,   26,    0
240142,19790314,    4,    0
240142,19790315,  -13,    0
240142,19790316,    9,    0
240142,19790317,   11,    0
240142,19790318,  -44,    0
240142,19790319,  -53,    0
240142,19790320,  -36,    0
240142,19790321,   43,    0
240142,19790322,   33,    0
240142,19790323,   22,    0
240142,19790324,   24,    0
240142,19790325,   28,    0
240142,19790326,   46,    0
240142,19790327,   74,    0
240142,19790328,   46,    0
240142,19790329,   52,    0
240142,19790330,   62,    0
240142,19790331,   30,    0
240142,19790401,   28,    0
240142,19790402,   47,    0
240142,19790403,   63,    0
240142,19790404,   67,    0
240142,19790405,   46,    0
