EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TG   : mean temperature in 0.1 &#176;C
23-27 Q_TG : Quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, RESKO-SMOLSKO (STAID: 25142).
Blended and updated with sources: 240154 912210 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TG, Q_TG
240154,19790101, -153,    0
240154,19790102,  -60,    0
240154,19790103,  -71,    0
240154,19790104,  -74,    0
240154,19790105,  -62,    0
240154,19790106, -129,    0
240154,19790107,  -92,    0
240154,19790108,    1,    0
240154,19790109,    3,    0
240154,19790110,   -6,    0
240154,19790111,  -22,    0
240154,19790112,  -12,    0
240154,19790113,  -21,    0
240154,19790114,  -31,    0
240154,19790115,   -9,    0
240154,19790116,    7,    0
240154,19790117,  -20,    0
240154,19790118,  -49,    0
240154,19790119,  -45,    0
240154,19790120,  -63,    0
240154,19790121, -117,    0
240154,19790122,  -95,    0
240154,19790123,  -73,    0
240154,19790124,  -21,    0
240154,19790125,  -26,    0
240154,19790126,  -35,    0
240154,19790127,  -27,    0
240154,19790128,  -47,    0
240154,19790129,  -69,    0
240154,19790130,  -30,    0
240154,19790131,  -38,    0
240154,19790201,   11,    0
240154,19790202,    5,    0
240154,19790203,   -5,    0
240154,19790204,    3,    0
240154,19790205,  -25,    0
240154,19790206,  -22,    0
240154,19790207,  -42,    0
240154,19790208,  -26,    0
240154,19790209,  -26,    0
240154,19790210,  -78,    0
240154,19790211, -123,    0
240154,19790212,  -54,    0
240154,19790213,  -35,    0
240154,19790214,  -73,    0
240154,19790215,  -94,    0
240154,19790216,  -88,    0
