EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TG   : mean temperature in 0.1 &#176;C
23-27 Q_TG : Quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, KIELCE (STAID: 2038).
Blended and updated with sources: 106369 912570 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TG, Q_TG
106369,19790101, -177,    0
106369,19790102, -130,    0
106369,19790103, -113,    0
106369,19790104, -143,    0
106369,19790105, -139,    0
106369,19790106,  -90,    0
106369,19790107, -137,    0
106369,19790108,  -31,    0
106369,19790109,  -36,    0
106369,19790110,  -19,    0
106369,19790111,   -9,    0
106369,19790112,  -23,    0
106369,19790113,  -65,    0
106369,19790114,  -61,    0
106369,19790115,  -41,    0
106369,19790116,  -30,    0
106369,19790117,  -53,    0
106369,19790118,  -46,    0
106369,19790119,  -57,    0
106369,19790120,  -66,    0
106369,19790121,  -76,    0
106369,19790122,  -71,    0
106369,19790123,  -52,    0
106369,19790124,  -21,    0
106369,19790125,  -44,    0
106369,19790126,  -54,    0
106369,19790127,  -45,    0
106369,19790128,   26,    0
106369,19790129,   -7,    0
106369,19790130,  -30,    0
106369,19790131,   -8,    0
106369,19790201,  -17,    0
106369,19790202,   -3,    0
106369,19790203,  -18,    0
106369,19790204,  -37,    0
106369,19790205,  -52,    0
106369,19790206,  -51,    0
106369,19790207,  -47,    0
106369,19790208,  -40,    0
106369,19790209,  -53,    0
106369,19790210, -108,    0
106369,19790211, -126,    0
106369,19790212,  -39,    0
106369,19790213,  -31,    0
106369,19790214,  -39,    0
106369,19790215,  -29,    0
106369,19790216,  -92,    0
