EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TG   : mean temperature in 0.1 &#176;C
23-27 Q_TG : Quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, KRAKOW-BALICE (STAID: 25133).
Blended and updated with sources: 108886 240046 912566 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TG, Q_TG
240046,19790101, -153,    0
240046,19790102, -113,    0
240046,19790103, -102,    0
240046,19790104, -113,    0
240046,19790105, -116,    0
240046,19790106, -101,    0
240046,19790107, -136,    0
240046,19790108,  -42,    0
240046,19790109,  -59,    0
240046,19790110,  -17,    0
240046,19790111,  -14,    0
240046,19790112,  -24,    0
240046,19790113,  -57,    0
240046,19790114,  -45,    0
240046,19790115,  -32,    0
240046,19790116,  -22,    0
240046,19790117,  -42,    0
240046,19790118,  -53,    0
240046,19790119,  -51,    0
240046,19790120,  -55,    0
240046,19790121,  -60,    0
240046,19790122,  -66,    0
240046,19790123,  -41,    0
240046,19790124,  -15,    0
240046,19790125,   -9,    0
240046,19790126,  -39,    0
240046,19790127,  -35,    0
240046,19790128,   28,    0
240046,19790129,    4,    0
240046,19790130,  -11,    0
240046,19790131,    3,    0
240046,19790201,  -13,    0
240046,19790202,    1,    0
240046,19790203,   -1,    0
240046,19790204,  -17,    0
240046,19790205,  -40,    0
240046,19790206,  -17,    0
240046,19790207,  -53,    0
240046,19790208,  -33,    0
240046,19790209,  -33,    0
240046,19790210,  -55,    0
240046,19790211,  -97,    0
240046,19790212,  -29,    0
240046,19790213,   -4,    0
240046,19790214,  -14,    0
240046,19790215,   -3,    0
240046,19790216,  -63,    0
240046,19790217,  -61,    0
240046,19790218,  -39,    0
